runtime,profile,controller,seed,training_seed,session_id,action,count,share
thread,cost-sensitive,ppo,111,11,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s111,increase_sample,0,0.0
thread,cost-sensitive,ppo,111,11,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s111,decrease_sample,0,0.0
thread,cost-sensitive,ppo,111,11,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s111,decrease_freshness,0,0.0
thread,cost-sensitive,ppo,111,11,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s111,increase_freshness,5,0.078125
thread,cost-sensitive,ppo,222,22,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s222,hold,0,0.0
thread,cost-sensitive,ppo,222,22,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s222,increase_coverage,4,0.0625
thread,cost-sensitive,ppo,222,22,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s222,decrease_coverage,0,0.0
thread,cost-sensitive,ppo,222,22,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s222,increase_sample,3,0.046875
thread,cost-sensitive,ppo,222,22,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s222,decrease_sample,0,0.0
thread,cost-sensitive,ppo,222,22,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s222,decrease_freshness,26,0.40625
thread,cost-sensitive,ppo,222,22,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s222,increase_freshness,31,0.484375
thread,cost-sensitive,ppo,333,33,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s333,hold,52,0.8125
thread,cost-sensitive,ppo,333,33,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s333,increase_coverage,4,0.0625
thread,cost-sensitive,ppo,333,33,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s333,decrease_coverage,0,0.0
thread,cost-sensitive,ppo,333,33,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s333,increase_sample,3,0.046875
thread,cost-sensitive,ppo,333,33,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s333,decrease_sample,0,0.0
thread,cost-sensitive,ppo,333,33,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s333,decrease_freshness,0,0.0
thread,cost-sensitive,ppo,333,33,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s333,increase_freshness,5,0.078125
thread,cost-sensitive,ppo,444,44,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s444,hold,52,0.8125
thread,cost-sensitive,ppo,444,44,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s444,increase_coverage,4,0.0625
thread,cost-sensitive,ppo,444,44,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s444,decrease_coverage,0,0.0
thread,cost-sensitive,ppo,444,44,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s444,increase_sample,3,0.046875
thread,cost-sensitive,ppo,444,44,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s444,decrease_sample,0,0.0
thread,cost-sensitive,ppo,444,44,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s444,decrease_freshness,0,0.0
thread,cost-sensitive,ppo,444,44,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s444,increase_freshness,5,0.078125
thread,cost-sensitive,ppo,555,55,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s555,hold,0,0.0
thread,cost-sensitive,ppo,555,55,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s555,increase_coverage,30,0.46875
thread,cost-sensitive,ppo,555,55,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s555,decrease_coverage,26,0.40625
thread,cost-sensitive,ppo,555,55,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s555,increase_sample,3,0.046875
thread,cost-sensitive,ppo,555,55,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s555,decrease_sample,0,0.0
thread,cost-sensitive,ppo,555,55,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s555,decrease_freshness,0,0.0
thread,cost-sensitive,ppo,555,55,argos_mdpv5_thread_generalization_evaluate_cost-sensitive_ppo_s555,increase_freshness,5,0.078125
thread,short-burst,static,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s111,hold,64,1.0
thread,short-burst,static,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s111,increase_coverage,0,0.0
thread,short-burst,static,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s111,decrease_coverage,0,0.0
thread,short-burst,static,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s111,increase_sample,0,0.0
thread,short-burst,static,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s111,decrease_sample,0,0.0
thread,short-burst,static,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s111,decrease_freshness,0,0.0
thread,short-burst,static,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s111,increase_freshness,0,0.0
thread,short-burst,static,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s222,hold,64,1.0
thread,short-burst,static,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s222,increase_coverage,0,0.0
thread,short-burst,static,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s222,decrease_coverage,0,0.0
thread,short-burst,static,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s222,increase_sample,0,0.0
thread,short-burst,static,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s222,decrease_sample,0,0.0
thread,short-burst,static,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s222,decrease_freshness,0,0.0
thread,short-burst,static,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s222,increase_freshness,0,0.0
thread,short-burst,static,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s333,hold,64,1.0
thread,short-burst,static,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s333,increase_coverage,0,0.0
thread,short-burst,static,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s333,decrease_coverage,0,0.0
thread,short-burst,static,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s333,increase_sample,0,0.0
thread,short-burst,static,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s333,decrease_sample,0,0.0
thread,short-burst,static,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s333,decrease_freshness,0,0.0
thread,short-burst,static,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s333,increase_freshness,0,0.0
thread,short-burst,static,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s444,hold,64,1.0
thread,short-burst,static,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s444,increase_coverage,0,0.0
thread,short-burst,static,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s444,decrease_coverage,0,0.0
thread,short-burst,static,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s444,increase_sample,0,0.0
thread,short-burst,static,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s444,decrease_sample,0,0.0
thread,short-burst,static,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s444,decrease_freshness,0,0.0
thread,short-burst,static,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s444,increase_freshness,0,0.0
thread,short-burst,static,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s555,hold,64,1.0
thread,short-burst,static,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s555,increase_coverage,0,0.0
thread,short-burst,static,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s555,decrease_coverage,0,0.0
thread,short-burst,static,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s555,increase_sample,0,0.0
thread,short-burst,static,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s555,decrease_sample,0,0.0
thread,short-burst,static,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s555,decrease_freshness,0,0.0
thread,short-burst,static,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_static_s555,increase_freshness,0,0.0
thread,short-burst,threshold,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s111,hold,37,0.578125
thread,short-burst,threshold,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s111,increase_coverage,5,0.078125
thread,short-burst,threshold,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s111,decrease_coverage,9,0.140625
thread,short-burst,threshold,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s111,increase_sample,2,0.03125
thread,short-burst,threshold,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s111,decrease_sample,5,0.078125
thread,short-burst,threshold,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s111,decrease_freshness,4,0.0625
thread,short-burst,threshold,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s111,increase_freshness,2,0.03125
thread,short-burst,threshold,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s222,hold,37,0.578125
thread,short-burst,threshold,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s222,increase_coverage,5,0.078125
thread,short-burst,threshold,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s222,decrease_coverage,9,0.140625
thread,short-burst,threshold,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s222,increase_sample,2,0.03125
thread,short-burst,threshold,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s222,decrease_sample,5,0.078125
thread,short-burst,threshold,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s222,decrease_freshness,4,0.0625
thread,short-burst,threshold,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s222,increase_freshness,2,0.03125
thread,short-burst,threshold,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s333,hold,37,0.578125
thread,short-burst,threshold,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s333,increase_coverage,5,0.078125
thread,short-burst,threshold,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s333,decrease_coverage,9,0.140625
thread,short-burst,threshold,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s333,increase_sample,2,0.03125
thread,short-burst,threshold,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s333,decrease_sample,5,0.078125
thread,short-burst,threshold,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s333,decrease_freshness,4,0.0625
thread,short-burst,threshold,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s333,increase_freshness,2,0.03125
thread,short-burst,threshold,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s444,hold,37,0.578125
thread,short-burst,threshold,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s444,increase_coverage,5,0.078125
thread,short-burst,threshold,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s444,decrease_coverage,9,0.140625
thread,short-burst,threshold,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s444,increase_sample,2,0.03125
thread,short-burst,threshold,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s444,decrease_sample,5,0.078125
thread,short-burst,threshold,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s444,decrease_freshness,4,0.0625
thread,short-burst,threshold,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s444,increase_freshness,2,0.03125
thread,short-burst,threshold,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s555,hold,37,0.578125
thread,short-burst,threshold,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s555,increase_coverage,5,0.078125
thread,short-burst,threshold,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s555,decrease_coverage,9,0.140625
thread,short-burst,threshold,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s555,increase_sample,2,0.03125
thread,short-burst,threshold,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s555,decrease_sample,5,0.078125
thread,short-burst,threshold,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s555,decrease_freshness,4,0.0625
thread,short-burst,threshold,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_threshold_s555,increase_freshness,2,0.03125
thread,short-burst,best_fixed,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s111,hold,64,1.0
thread,short-burst,best_fixed,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s111,increase_coverage,0,0.0
thread,short-burst,best_fixed,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s111,decrease_coverage,0,0.0
thread,short-burst,best_fixed,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s111,increase_sample,0,0.0
thread,short-burst,best_fixed,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s111,decrease_sample,0,0.0
thread,short-burst,best_fixed,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s111,decrease_freshness,0,0.0
thread,short-burst,best_fixed,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s111,increase_freshness,0,0.0
thread,short-burst,best_fixed,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s222,hold,64,1.0
thread,short-burst,best_fixed,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s222,increase_coverage,0,0.0
thread,short-burst,best_fixed,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s222,decrease_coverage,0,0.0
thread,short-burst,best_fixed,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s222,increase_sample,0,0.0
thread,short-burst,best_fixed,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s222,decrease_sample,0,0.0
thread,short-burst,best_fixed,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s222,decrease_freshness,0,0.0
thread,short-burst,best_fixed,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s222,increase_freshness,0,0.0
thread,short-burst,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s333,hold,64,1.0
thread,short-burst,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s333,increase_coverage,0,0.0
thread,short-burst,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s333,decrease_coverage,0,0.0
thread,short-burst,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s333,increase_sample,0,0.0
thread,short-burst,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s333,decrease_sample,0,0.0
thread,short-burst,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s333,decrease_freshness,0,0.0
thread,short-burst,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s333,increase_freshness,0,0.0
thread,short-burst,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s444,hold,64,1.0
thread,short-burst,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s444,increase_coverage,0,0.0
thread,short-burst,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s444,decrease_coverage,0,0.0
thread,short-burst,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s444,increase_sample,0,0.0
thread,short-burst,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s444,decrease_sample,0,0.0
thread,short-burst,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s444,decrease_freshness,0,0.0
thread,short-burst,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s444,increase_freshness,0,0.0
thread,short-burst,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s555,hold,64,1.0
thread,short-burst,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s555,increase_coverage,0,0.0
thread,short-burst,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s555,decrease_coverage,0,0.0
thread,short-burst,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s555,increase_sample,0,0.0
thread,short-burst,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s555,decrease_sample,0,0.0
thread,short-burst,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s555,decrease_freshness,0,0.0
thread,short-burst,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s555,increase_freshness,0,0.0
thread,short-burst,qlearning,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_qlearning_s111,hold,12,0.1875
thread,short-burst,qlearning,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_qlearning_s111,increase_coverage,5,0.078125
